Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
High income,HIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.569375438,6.533943192,6.605870615,6.209116732,5.712596195,5.387472992,5.810925153,6.279554087,6.136410991,5.671197872,5.011635868,4.482613276,4.230034231,3.832016503,3.830005025,3.727936886,3.537418773,3.661356946,3.498346691,3.516931247,3.600648841,3.889175838,4.471229114,4.231491172,4.21179903,4.25509467,3.879161627,3.751957036,3.474634512,3.386868053,3.288872829,3.050375241,2.96482979,2.805320039,2.605337659,2.394517518,2.333723568,2.332648151,2.291735661,2.215558536,2.216258346,2.252450741,2.36531111,2.450080731,2.466909638,2.482916941,2.461239996,2.43977733,2.543607882,2.795658004,2.757309447,2.666037755,2.601070929,2.495994844,2.416111979,2.41057814,2.356404174
"Hong Kong SAR, China",HKG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.167883212,1.07523863,0.987749839,0.931253047,1.280087527,1.22874275,1.18192563,1.136933623,1.089981447,1.077844231,1.369294606,1.559507524,1.924034989,1.747945301,1.633639439,1.903914591,1.758160303,1.904761962,2.233739369,2.200755101,2.221356153,2.145770527,2.307559802,2.274943163,2.440494125,2.582772394,2.770119433,2.950030138,2.853745541,2.670795407,2.201483609,1.544685546,,1.157829785,,,,,,,0.72992906,0.822610515,0.809187514,0.998264922,0.682692754,0.641478464,0.692430001,0.776007933,0.953978193,1.074910696,1.074457208,1.131309103,1.146018871,1.546423562,1.617042521,1.519583676,1.586869467
Heavily indebted poor countries (HIPC),HPC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,1.183918045,,,,,1.7098086,1.882254798,2.139376604,2.122863215,2.043765639,1.833704369,1.955132236,1.902914699,1.959604359,1.856904292,1.750833852,1.878046353,1.902742554,2.183872157,2.108054123,2.156560317,2.404551509,2.31021706,2.294085743,2.322117172,2.489048716,2.539600541,3.46329114,2.147172241,1.956495604,2.159163961,1.680201165,1.547949265,1.524964169,1.529351085,2.172036496,2.550268206,2.155512888,2.020615779,1.917488926,1.688392483,1.968560488,1.736631329,1.800897809,2.004428699,2.047006136,2.053605344,1.437415225,1.374955043,1.235959354,1.347469784,1.386387531,1.4494068,1.546223601
Croatia,HRV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.203204835,8.187699921,7.544170426,5.612041836,4.429628618,3.030055777,2.702773772,2.729612503,2.046839547,1.757979789,1.759644104,1.684163393,1.629209727,1.83948113,1.802633655,1.702625028,1.777820659,1.691269228,1.656485041,1.588322679,1.547908726,1.377654758
Haiti,HTI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087564308,0.082577551,0.091324152,0.075294909,0.09196173,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085243016,2.102802552,1.839343861,1.759817113,1.322170098,1.257619408,1.475196388,1.270949581,1.432393313,1.516342228,1.573770031,1.597444456,1.647922971,1.478008317,1.417626305,1.228272802,1.276213421,1.187527953,1.135549004,1.037052489,1.050790995,1.038536708,0.950435433,0.868520724,0.929227002,1.008691821
IBRD only,IBD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,2.061503445,2.183461474,2.595856149,2.479658768,2.736200111,2.569258298,2.614532272,2.691553385,2.738060004,2.927906339,3.031196055,2.849634494,2.635150508,3.100673505,3.607178517,3.721437344,3.664691622,3.432364276,2.869689071,2.683630282,2.986905216,3.043610292,3.091056943,2.907339134,3.03560981,3.100334278,3.063674826,2.914226857,2.759817123,2.50493101,2.217524243,2.477700345,2.288048492,2.247977107,2.198575936,2.121957528,2.112314271,1.963665238,2.021214554,1.957519647,2.051571751,2.106427319,2.065213355,2.007606619,1.990314924,1.967443138,1.929539078,1.949817317,2.139963349,1.984037293,1.890997391,1.931308405,1.973488722,2.00115921,2.031144547,2.008308144
IDA & IBRD total,IBT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,2.250235362,2.501047728,2.491453285,2.78722139,2.651290965,2.741619223,2.863644063,2.994187639,3.096031291,3.143505435,3.024186041,2.753243785,3.142732921,3.723237983,3.800606829,3.742477579,3.514120244,3.003113372,2.8245235,3.059576706,3.145305636,3.212946703,3.079743313,3.150253721,3.169812644,3.107958719,2.966072228,2.810465719,2.604784037,2.311945633,2.5300575,2.355662755,2.291664359,2.234669231,2.14986383,2.134886495,2.008997687,2.070873327,1.989899567,2.077010481,2.137241275,2.081445283,2.027967957,1.998129978,1.969044199,1.93581956,1.951448104,2.133612999,1.959755365,1.874186803,1.912255433,1.949122602,1.973189598,2.006070243,1.982679704
IDA total,IDA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,4.964441209,4.134875736,3.92843618,4.271359076,3.58966235,3.437854553,4.412270724,4.320563963,4.270896007,4.075559715,3.932532599,3.790647409,3.574650117,3.885432401,4.186287514,4.430089329,4.032504212,3.7242868,3.451862435,3.386046539,3.359835094,3.677019363,3.35002648,3.213854825,3.354275432,3.021817118,2.843699931,2.596906024,2.505480534,2.813363014,2.851772095,2.468123573,2.475430833,2.595401844,2.310134674,2.323801369,2.116084391,1.993541142,2.040680461,1.978925514,2.024975991,1.553953606,1.577549861,1.599667592,1.566097673,1.556889824,1.645770729,1.599801086
IDA blend,IDB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.938327245,2.797299231,2.613922587,2.511300234,2.722770403,3.77483934,4.158340981,4.94344287,5.634771332,7.01142586,5.070396179,4.940483932,5.321642357,4.915828414,4.408935404,6.42528738,5.2871758,5.519065123,5.190249161,4.70577258,3.94993802,3.586358712,3.795861962,4.165937054,4.056801657,3.89188782,4.15195852,4.204747369,4.256702482,4.052461944,3.910535213,4.033356531,3.910721843,4.375359941,3.801997738,3.488370802,3.231304939,3.053378821,3.311553609,3.064072828,2.549161239,2.648940577,2.920090791,2.464188906,2.418805606,2.184500123,1.926589749,1.873791993,1.869151611,1.928775565,1.446578583,1.460913099,1.466169304,1.412009444,1.375088212,1.515625885,1.721702999
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,2.705920807,3.492189045,3.421867625,3.206089202,3.163193529,3.020258919,2.917217691,3.103540822,3.040283335,2.525862443,2.359720544,2.255048522,2.169516285,1.774799727,1.609375616,1.492361442,1.520599477,1.4551537,1.474404976,1.223558551,1.266156611,1.226309591,1.264392528,1.497739829,1.019117377,0.810811474,0.684483813,0.572791957,0.700118902,0.90928296,0.945716187,0.750789096,0.71642548,0.774786825,0.633480985,0.612410888,0.617587092,0.653776703,0.711549473,0.918769839,0.777855178,0.886971133,0.876131751
IDA only,IDX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,2.614809935,2.641651979,2.874599945,3.333581032,3.106053057,3.071269484,3.182894551,3.614160443,3.562484901,3.976196698,4.203312231,4.713953848,4.134579286,3.453173485,2.928536964,2.774256046,2.798950006,3.514685939,2.873497186,2.68644361,2.710839105,2.396941507,2.248106723,2.048704462,2.054166093,2.435162137,2.67290335,2.404530915,2.332345187,2.319071677,2.190387329,2.251035133,2.061133574,2.05525861,2.189746549,2.076678727,2.100412024,1.687756754,1.72333448,1.754737345,1.744689843,1.773102444,1.776537233,1.479060389
Isle of Man,IMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.866014563,1.933365344,2.561201631,3.758056894,3.564984677,3.617987775,3.334696137,3.007577435,3.029682574,2.933036786,2.976088007,3.416742708,3.479326545,2.952314897,2.995121835,3.31112078,3.259160985,2.960440692,2.930081946,3.05914601,2.937503001,2.986054398,3.125041777,3.106347972,3.176781121,3.333858105,3.829725611,3.948813552,3.727479012,3.530421482,3.244671752,3.001038604,2.789484531,2.91190173,2.748061606,2.659174229,2.550150643,2.730590146,2.812659469,3.04973766,3.041213252,3.01595237,2.915330354,2.76157486,2.917274773,2.841119311,2.60588218,2.415943897,2.629998794,2.984045745,2.792192787,2.651497072,2.537345812,2.47272636,2.496770211,2.405128285,2.474853138
Not classified,INX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.330386743,1.320142085,1.290219976,1.242817134,1.303207865,1.326908055,1.234360458,1.187126848,1.132851299,1.099280371,1.158609296,1.243945132,1.328811011,1.312694901,1.406932356,1.625958967,1.615162499,1.52517744,1.483083547,1.582200567,1.665267012,1.580606618,1.591236948,1.492631233,1.412439425,1.416044204,1.423205265,1.282300247,1.199434153,1.105476119,1.203503284,1.253935313,1.20411855,1.139225149,1.108732591,1.014359388,0.989927159,0.924066127,0.823869516,0.750676499,0.695683047,0.703621156,0.634052674,0.587535952,0.568322896,0.540901704,0.512750598,0.508177084,0.575745115,0.600514954,0.575679369,0.540474297,0.512592542,0.499752316,0.465418259,0.351425725,0.339857712
"Iran, Islamic Rep.",IRN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.350004997,2.393083629,2.341524128,2.611535519,2.889405287,3.227201473,3.77183982,4.38128778,5.071146449,5.809313302,5.649764601,2.929770206,2.168350432,1.775719009,8.394695892,11.4085259,10.51605271,9.458703472,10.40633942,5.526368722,5.098475364,7.912184757,7.629300153,6.682102376,5.994210939,6.168692387,5.779327089,5.618482783,5.925748841,4.312361645,2.954204116,2.203337986,1.800588822,1.730420985,2.132212116,2.21610253,2.299675952,2.570874914,2.715955361,2.455130688,2.340065309,2.465876519,2.188888749,2.420837311,2.854492059,3.091594419,3.383574717,2.76492016,2.790091476,3.154213227,2.899013932,2.41161265,2.808861745,2.344930845,2.327889026,2.691357153,
Iraq,IRQ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.050634204,6.851396774,6.910815629,8.250883475,7.913674574,,,,10.06138231,12.50093093,12.22224593,11.03483607,11.19587441,12.81957305,12.41068541,11.81591727,9.919893191,10.12085624,8.358272766,6.271939251,5.573627043,10.63550397,,,,,,,,,,,,,,,,,,,,,,,1.675578078,2.242580305,1.897571722,2.239928025,2.367759824,2.899117588,2.70935228,2.30344022,1.899568366,3.315679825,2.950646564,5.346370529,3.634632462
Iceland,ISL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174539347,0.150034593,0.132876113,0.122687727,,,,
Israel,ISR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.590340581,6.934044926,8.110889774,8.663807508,8.180794832,8.569153776,9.434673367,15.44251447,17.42801472,19.08931699,23.44705632,22.79980348,20.37101884,27.85609265,27.65528644,30.46380279,29.2455931,23.08721334,22.89113498,19.38469319,18.91933663,20.26226862,18.38821008,15.54685844,16.18222955,16.60064341,14.76771338,16.90014549,17.08558732,13.59566055,13.78187611,17.68279452,12.47061722,13.26203224,11.61729902,8.859168248,8.675008345,8.414953381,7.858117941,7.342804734,7.074483696,7.288159034,8.25697849,8.459629043,8.137739623,7.57301949,7.405750319,6.679945959,6.502676171,6.718706414,6.228475033,5.881464174,5.721890137,5.752729286,5.863979221,5.597536226,5.64204215
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.817594937,2.672268145,2.734395463,2.85857014,2.831486981,2.852472673,2.915280437,2.680173888,2.552623448,2.326912548,2.211150675,2.402465628,2.561456408,2.34495039,2.204674087,2.094718952,1.934834683,2.000864433,1.989325901,1.983730424,1.876143329,1.940153943,2.134466139,2.147082266,2.143001607,2.064501857,2.109411744,2.19738886,2.208005755,2.152989263,1.985424026,1.959288522,1.900106047,1.937617903,1.858587286,1.654840066,1.790859453,1.833926487,1.854012296,1.897745027,1.962862982,1.89330863,1.92354814,1.926714284,1.89703863,1.809662295,1.719822852,1.632443079,1.725085663,1.752901055,1.695590764,1.675091347,1.627383013,1.590802376,1.467303075,1.386144482,1.510307449
Jamaica,JAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,0.925307852,0.941001284,,,,1.50794249,1.627720624,1.385989227,1.059731817,0.891059819,0.853935446,0.770458547,0.807988123,0.929270667,0.840771383,0.776678755,1.334828464,0.910666706,0.692943596,0.607189804,0.640253877,0.734083919,0.544948341,0.511051526,0.486829877,0.509359166,0.585431531,0.581595977,0.535969813,0.527663378,0.608922707,0.652457793,0.953358097,0.947214997,0.874212852,0.925445467,0.929816956,0.899594874,0.872888947,0.829287611,0.824024193
Jordan,JOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,10.49253035,11.56382979,16.57801418,22.76696607,18.0088141,17.16287215,16.01981833,16.40625,15.96259271,13.63754213,13.259922,17.23955579,12.52896871,11.71737491,12.21374046,10.6456044,10.00897356,9.939996363,9.851113848,9.216107242,10.04787967,9.774678049,9.576825447,9.363475211,9.070837053,7.750830081,9.972954699,6.92397736,6.97682633,6.539234051,4.454253606,6.025805062,6.131329934,6.274688649,6.282759267,6.256625784,5.892738859,5.446014454,6.001059523,5.141721289,4.795322795,4.659326251,6.03392525,6.18205063,6.583940874,5.895420831,5.529730125,4.760654509,4.301173727,4.323210005,4.307483715,4.577906942
Japan,JPN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.084595743,0.920152925,0.886310424,0.906299342,0.878366096,0.90311861,0.88274883,0.839402161,0.79685259,0.775484379,0.744795055,0.793814697,0.811494691,0.785043006,0.830368449,0.874018247,0.858861108,0.857927303,0.858510398,0.874025872,0.883132919,0.892727949,0.902203531,0.927446679,0.933395343,0.934363145,0.937688504,0.94031581,0.924926877,0.916231332,0.917216135,0.916271972,0.923567039,0.925857064,0.9228718,0.916876617,0.911247076,0.920437898,0.938594775,0.945248337,0.931136156,0.947079856,0.955834672,0.955673906,0.941607638,0.931581653,0.917197038,0.897626654,0.920247843,0.983777357,0.958851325,0.986806293,0.967427083,0.950865861,0.96224338,0.937771183,0.934626223
Kazakhstan,KAZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.019607043,0.897350643,1.067847248,1.149355709,1.068090788,1.09619801,0.85298154,0.78464508,0.999817479,0.998337702,1.029927459,0.988239741,1.036322127,0.978995805,1.296876822,1.154668492,1.103033241,1.014415565,0.936513495,1.046906485,1.078084751,1.041692057,1.109721449,0.82480344
Kenya,KEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,0.200951938,0.588730182,0.991863353,1.120461515,1.297137665,1.209343706,1.079965441,1.061712011,1.241458576,1.411108158,1.491517705,1.572782125,1.6595638,2.184748211,3.287811173,4.515228835,4.668054244,3.739565805,3.518446852,3.789442516,3.490291762,2.826564892,2.376214642,2.503826828,3.134058883,3.003362876,2.75991012,2.875017162,2.354278361,1.900769238,1.837767528,1.641425523,1.648143537,1.417954703,1.340636858,1.220122232,1.178021228,1.30326707,1.504428942,1.626853318,1.650096927,1.614182837,1.690688516,1.45517741,1.547912496,1.615850294,1.561448035,1.555137868,1.541418786,1.666388978,1.561891812,1.33296066,1.32302641,1.322678226
Kyrgyz Republic,KGZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.642250101,1.531794498,2.586361821,3.458615927,2.988273153,3.112267278,2.66756189,2.599416244,2.878901155,2.346375974,2.726257666,2.866285914,2.848509992,3.077725096,3.168714263,3.057836737,2.904912393,3.17607986,3.845816999,3.398730931,3.20738181,3.196219027,3.375892826,3.451652933,3.151339854
Cambodia,KHM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.761288595,3.842342793,3.577311888,3.238454376,3.003352617,2.662043769,2.510034122,2.20981321,1.774810532,1.519617406,1.447518851,1.296742212,1.127579071,1.043100079,0.914612028,0.798217508,1.313127999,1.493096881,1.497788708,1.547939822,1.575896014,1.656764912,2.112698072,1.847569577
Kiribati,KIR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.964457253,6.497596552,6.615456111,4.64829209,3.975175435,4.234586466,4.50336345,4.492636645,4.555822116,4.521081804,4.293688278,4.66023942,4.906333631,3.93579396,4.37822815,4.750073774,5.737795909,5.847637457,6.170298644,5.322962609,6.125970009,6.163328197,5.974470001,5.417039455,4.927070114,4.870494592,4.609181836,4.133774913,3.925776722,3.88825695,3.619400513,3.363652956,3.317995487,3.204076966,2.96732014,2.892332986,2.743479663,2.663387808,2.794442004,2.49257722,2.457317133,2.427877388,2.315474377,2.328664905,2.331064888,2.467282737,2.48836867,2.469638856,2.601476045,2.724770988,2.574250696,2.577345967,2.612982317,2.63127224,2.641911505,2.634772092,2.607138432
Kuwait,KWT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,2.392088083,1.892459248,2.038934426,2.524780251,2.956989325,,,5.294596665,4.760453064,3.560045719,3.319984412,4.158435565,5.955926338,6.830017115,6.755316025,6.43416838,7.236474275,5.975938833,8.236333545,8.539948521,48.70741634,117.3876963,31.78580568,12.44070059,13.25880813,13.58146414,10.29238661,8.086677891,8.795892188,7.590712201,7.150677038,7.69709996,7.3986195,6.539566833,5.804361477,4.343449328,3.54258568,3.59028268,3.006057547,3.974178096,3.756148142,3.501397266,3.41374158,3.27151858,3.585664902,4.826970713,
Latin America & Caribbean (excluding high income),LAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.110721651,1.712555493,1.673456951,1.805915564,1.527002868,1.792129597,1.773254575,1.872871435,1.680814052,1.664653208,1.801636192,1.814013855,1.724525128,1.647189153,1.533346683,1.689946016,1.824314544,1.827560519,1.864435466,1.737903405,1.504492022,1.471117629,1.668054073,1.83467479,1.662682671,1.677793458,1.665609678,1.855492278,1.884587188,2.04145584,1.902277759,1.603546812,1.272627046,1.356509322,1.403763481,1.53295989,1.466282722,1.316930414,1.354779066,1.263343165,1.230774756,1.283515602,1.205756067,1.157328233,1.125995826,1.196234074,1.184659537,1.203398641,1.247951142,1.375430907,1.331089929,1.235699933,1.2909223,1.294406612,1.286366344,1.26622338,1.215910913
Lao PDR,LAO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.070084235,8.107255743,7.521664793,5.880487513,4.1867336,3.838815192,2.605123174,1.057660388,0.793349472,0.717115235,0.650379556,0.54706242,0.485842489,0.437425295,0.38838603,0.351385156,0.298826873,0.239564769,0.215444017,0.230107057,0.199454724,0.189896343,,,
Lebanon,LBN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.186578169,,7.551951549,5.154888707,7.983998608,6.011461974,6.640833614,6.368134463,5.373543175,4.305154639,4.023098398,4.77062121,5.388162952,5.430901642,4.738154613,4.597853014,4.555239,4.521516936,4.629009678,4.688259109,4.056510435,4.058671399,4.171029668,4.058326023,4.06714508,4.364402963,4.963960282,4.756143596,
Liberia,LBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,1.177698063,1.145384,1.168473587,1.101796217,0.993608977,1.098732063,1.185794706,1.100250477,0.969071627,0.93437792,0.952299656,1.072609459,1.151542041,1.240867079,1.154694836,1.49173142,3.112764164,5.017749057,4.706240134,2.940558409,2.954318715,2.895485231,2.287212171,2.407781951,,,7.183908046,10.13422819,18.98379052,29.72768533,,,,,,,,,,0.670318096,1.459090909,0.649803346,0.471701177,0.459625159,0.622691096,0.654290939,0.858742073,0.874618266,0.776342153,0.721857923,0.663544739,0.583460257
Libya,LBY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.078026716,5.297441532,3.206280714,2.836445261,2.403100775,2.210518222,2.082093992,2.076220999,1.45966544,1.117759495,0.946671985,1.262368113,,,,,,,,
St. Lucia,LCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.178037515,1.850389835,1.748764154,1.866048355,1.588377811,1.847389555,1.824349927,1.915512955,1.715575754,1.68754194,1.938024113,2.069321829,1.99846444,1.935725034,1.808486025,1.80682831,1.933438348,1.986095428,2.014523566,1.904033915,1.723054204,1.734485853,1.944534859,2.022527024,1.850183063,1.815429758,1.797955735,1.966700743,1.954894196,2.094057315,1.951681407,1.641004268,1.334141604,1.409172015,1.452064888,1.584158237,1.519087253,1.375696574,1.412195731,1.33424904,1.297730929,1.338633623,1.262012349,1.221216881,1.198876891,1.258043075,1.249793712,1.254455249,1.301879343,1.41284515,1.370860753,1.280482384,1.326647125,1.328924385,1.319620759,1.30270317,1.258002404
Least developed countries: UN classification,LDC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,1.56689558,1.566613094,1.336178065,1.716627423,1.783369528,1.528713275,1.6718039,1.630806896,1.817092847,1.957020407,2.185599702,2.388780013,3.290862655,3.298137247,3.49840698,3.662139554,4.181877294,3.865400514,2.774667061,2.514552671,3.122924656,2.315350502,2.046913024,1.893232161,2.072931105,2.245956489,3.100726601,2.450430453,2.270043723,2.225372858,2.13257841,2.264366788,2.190698425,2.359217818,2.383192432,2.549560373,2.610945702,2.231517526,2.171231844,2.167588542,2.357159111,2.424927677,2.066425412,1.714782764
Low income,LIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,1.51893012,1.461996461,,1.427549178,1.548040365,1.749559581,1.796945783,1.736566297,1.741500715,2.03400587,1.916927939,2.059045379,2.232890512,2.348686837,2.522404368,2.419011048,2.557312119,2.729401814,2.866875662,2.971559063,2.833061169,2.882659774,2.898511369,3.262766425,3.204304308,3.061288143,2.477833241,2.153311432,2.623243216,2.088956094,1.990272457,2.017274298,2.034057911,2.582073193,2.904921916,2.296998505,2.35061468,2.658194158,1.843248202,1.748007308,1.534669986,1.597351579,1.604879205,1.834286519,1.69549317,1.739306303,1.82400108,1.537438723,1.637810146,1.608983421,1.576509187,1.292131598
Liechtenstein,LIE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.18164208,1.183272727,1.082855093,0.897791926,0.851725908,0.852610094,0.872915917,0.84513666,0.794457921,0.807396323,0.916642272,1.362633452,1.185807044,0.874809824,0.79508645,0.80358957,0.659239148,0.684373884,0.803000117,0.834462748,0.765779308,0.626798424,0.544740926,0.889137425,0.922430502,3.160769823,2.696658012,3.393146709,2.371183249,1.798595424,2.328487433,3.082087849,3.367639901,3.431785654,3.729338058,5.861132243,5.519783161,4.630607275,4.643482327,4.030152907,5.033888979,4.286989181,3.45701489,2.868911827,2.997358479,2.639533395,2.798773599,3.260608357,3.712169683,3.618663853,2.70074784,2.683158092,2.155199759,2.154048243,2.412646779,2.551988528,2.442440762
Lower middle income,LMC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.09744678,2.108986164,2.570839272,3.185061263,3.212475621,3.746992324,3.609150318,3.655709536,3.958515728,4.336418027,4.26854683,4.477785056,4.457377104,3.892923412,3.754102063,4.488862471,4.401552989,4.176807041,3.836303192,3.710499195,3.526376556,3.551850863,3.702976201,3.71216354,3.77889248,3.936382773,4.000239908,3.838847772,3.608575985,3.426110347,3.338284277,3.034410708,2.821837751,2.651405518,2.605219122,2.538614192,2.426739991,2.529769798,2.603110944,2.617505067,2.462461835,2.489749897,2.431277351,2.35998658,2.389007129,2.305305358,2.158918017,2.136742271,2.15219493,2.312715159,2.039576723,1.932727741,1.894956026,1.931837354,1.95619015,1.939855498,1.961606999
Low & middle income,LMY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,2.230792613,2.494336463,2.49081445,2.788061411,2.652573592,2.745799773,2.88083639,3.022176129,3.071219782,3.065577104,2.940366761,2.657558153,3.063127915,3.705099686,3.787793565,3.713104056,3.515011139,2.999782972,2.797186976,3.002638031,3.08615186,3.192171822,3.074214595,3.155913258,3.182072625,3.127894649,2.999607091,2.840708883,2.639170808,2.347892202,2.542725213,2.353442259,2.295530398,2.205832962,2.122640146,2.10896759,1.982349382,2.055245227,1.979396819,2.074333817,2.139676891,2.090140794,2.034772721,2.005443649,1.972694871,1.93816047,1.958957261,2.149385268,1.966485518,1.877556325,1.920942071,1.958730056,1.981706557,2.010366602,1.985884274
Lesotho,LSO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,1.551791277,1.438132064,1.505608283,1.851207532,2.697113954,2.854330709,4.291343767,3.638395785,3.68762518,3.971178627,4.192963279,4.496679252,3.604724606,4.564001593,4.051895878,3.167316255,2.916532758,2.649730225,2.943730771,3.430835321,2.996188612,2.875771627,2.994956662,3.733473625,3.443682944,2.832838734,2.521317747,2.363375541,2.076934302,1.998397106,1.95682073,2.187990942,1.463564581,2.542890634,2.951476969,2.083776066,1.987868537,1.893110708,1.891872352,1.885325842,1.849736025
Late-demographic dividend,LTE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299770076,3.286890535,2.887499547,2.763544273,2.458561656,2.360014497,2.320248868,2.134181726,2.222042939,2.251278659,2.446646552,2.472496829,2.363921896,2.27150977,2.221403457,2.183081604,2.139108245,2.138705749,2.328567002,2.185004051,2.090036068,2.158286954,2.200688595,2.204257955,2.157668527,2.138574309
